Race,Year,Circuit,Driver,DriverNumber,Team,LapNumber,PositionBefore,PositionAfter,PositionChange,ValidLapsEvaluated,Compound,TyreLife,FreshTyre,TrackStatus,IsSafetyCarPit,IsYellowFlagPit,TotalRaceLaps,RaceProgress,Label,OvertakingDifficulty,PitLossSeconds,OvertakingDifficulty_Numeric,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife_Category,Compound_Numeric,EarlyRace,MidRace,LateRace,LapsToEnd,EstimatedStintLength,InTypicalPitWindow
Belgian Grand Prix,2024,Spa-Francorchamps,OCO,31,Alpine,13.0,8.0,13.6,5.6,5,HARD,1.0,True,1,False,False,44.0,0.29545454545454547,0.0,Easy,17.0,3,7.0,0,0,1,0,Fresh,3.0,1,0,0,31.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,OCO,31,Alpine,30.0,9.0,12.75,3.75,4,HARD,18.0,True,1,False,False,44.0,0.6818181818181818,0.0,Easy,17.0,3,8.0,0,0,1,0,Good,3.0,0,0,1,14.0,18.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,OCO,31,Alpine,31.0,9.0,12.6,3.5999999999999996,5,HARD,1.0,True,1,False,False,44.0,0.7045454545454546,0.0,Easy,17.0,3,8.0,0,0,1,0,Fresh,3.0,0,0,1,13.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,RIC,3,RB,8.0,14.0,15.0,1.0,4,SOFT,8.0,True,1,False,False,44.0,0.18181818181818182,1.0,Easy,17.0,3,13.0,0,0,1,0,Fresh,1.0,1,0,0,36.0,8.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,RIC,3,RB,9.0,17.0,14.4,-2.5999999999999996,5,MEDIUM,1.0,True,1,False,False,44.0,0.20454545454545456,1.0,Easy,17.0,3,16.0,0,0,0,1,Fresh,2.0,1,0,0,35.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,RIC,3,RB,21.0,10.0,15.0,5.0,4,MEDIUM,13.0,True,1,False,False,44.0,0.4772727272727273,0.0,Easy,17.0,3,9.0,0,0,1,0,Good,2.0,0,1,0,23.0,13.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,RIC,3,RB,22.0,13.0,14.8,1.8000000000000007,5,SOFT,1.0,True,1,False,False,44.0,0.5,1.0,Easy,17.0,3,12.0,0,0,1,0,Fresh,1.0,0,1,0,22.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,STR,18,Aston Martin,12.0,9.0,17.5,8.5,4,MEDIUM,12.0,True,1,False,False,44.0,0.2727272727272727,0.0,Easy,17.0,3,8.0,0,0,1,0,Good,2.0,1,0,0,32.0,12.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,STR,18,Aston Martin,13.0,11.0,17.2,6.199999999999999,5,MEDIUM,1.0,True,1,False,False,44.0,0.29545454545454547,0.0,Easy,17.0,3,10.0,0,0,1,0,Fresh,2.0,1,0,0,31.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,ALB,23,Williams,8.0,10.0,14.0,4.0,4,MEDIUM,8.0,True,1,False,False,44.0,0.18181818181818182,0.0,Easy,17.0,3,9.0,0,0,1,0,Fresh,2.0,1,0,0,36.0,8.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,ALB,23,Williams,9.0,13.0,13.4,0.40000000000000036,5,MEDIUM,1.0,True,1,False,False,44.0,0.20454545454545456,1.0,Easy,17.0,3,12.0,0,0,1,0,Fresh,2.0,1,0,0,35.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,ALB,23,Williams,23.0,9.0,15.5,6.5,4,MEDIUM,15.0,True,1,False,False,44.0,0.5227272727272727,0.0,Easy,17.0,3,8.0,0,0,1,0,Good,2.0,0,1,0,21.0,15.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,ALB,23,Williams,24.0,11.0,15.2,4.199999999999999,5,HARD,1.0,True,1,False,False,44.0,0.5454545454545454,0.0,Easy,17.0,3,10.0,0,0,1,0,Fresh,3.0,0,1,0,20.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,GAS,10,Alpine,9.0,11.0,16.25,5.25,4,MEDIUM,9.0,True,1,False,False,44.0,0.20454545454545456,0.0,Easy,17.0,3,10.0,0,0,1,0,Fresh,2.0,1,0,0,35.0,9.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,GAS,10,Alpine,10.0,14.0,16.0,2.0,5,HARD,1.0,True,1,False,False,44.0,0.22727272727272727,1.0,Easy,17.0,3,13.0,0,0,1,0,Fresh,3.0,1,0,0,34.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,GAS,10,Alpine,28.0,11.0,16.0,5.0,4,HARD,19.0,True,1,False,False,44.0,0.6363636363636364,0.0,Easy,17.0,3,10.0,0,0,1,0,Good,3.0,0,1,0,16.0,19.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,GAS,10,Alpine,29.0,13.0,16.0,3.0,5,HARD,1.0,True,1,False,False,44.0,0.6590909090909091,0.0,Easy,17.0,3,12.0,0,0,1,0,Fresh,3.0,0,1,0,15.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,MAG,20,Haas F1 Team,17.0,9.0,17.0,8.0,4,MEDIUM,17.0,True,1,False,False,44.0,0.38636363636363635,0.0,Easy,17.0,3,8.0,0,0,1,0,Good,2.0,0,1,0,27.0,17.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,MAG,20,Haas F1 Team,18.0,12.0,17.0,5.0,4,HARD,1.0,True,1,False,False,44.0,0.4090909090909091,0.0,Easy,17.0,3,11.0,0,0,1,0,Fresh,3.0,0,1,0,26.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,BOT,77,Kick Sauber,11.0,11.0,16.5,5.5,4,MEDIUM,11.0,True,1,False,False,44.0,0.25,0.0,Easy,17.0,3,10.0,0,0,1,0,Good,2.0,1,0,0,33.0,11.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,BOT,77,Kick Sauber,12.0,11.0,16.4,5.399999999999999,5,HARD,1.0,True,1,False,False,44.0,0.2727272727272727,0.0,Easy,17.0,3,10.0,0,0,1,0,Fresh,3.0,1,0,0,32.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,BOT,77,Kick Sauber,35.0,10.0,16.0,6.0,4,HARD,24.0,True,1,False,False,44.0,0.7954545454545454,0.0,Easy,17.0,3,9.0,0,0,1,0,Good,3.0,0,0,1,9.0,24.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,BOT,77,Kick Sauber,36.0,14.0,16.0,2.0,5,MEDIUM,1.0,True,1,False,False,44.0,0.8181818181818182,1.0,Easy,17.0,3,13.0,0,0,1,0,Fresh,2.0,0,0,1,8.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,TSU,22,RB,15.0,10.0,19.0,9.0,4,MEDIUM,15.0,True,12,False,True,44.0,0.3409090909090909,0.0,Easy,17.0,3,9.0,0,0,1,0,Good,2.0,0,1,0,29.0,15.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,TSU,22,RB,16.0,16.0,18.8,2.8000000000000007,5,SOFT,1.0,True,1,False,False,44.0,0.36363636363636365,0.0,Easy,17.0,3,15.0,0,0,0,1,Fresh,1.0,0,1,0,28.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,SAR,2,Williams,8.0,18.0,18.75,0.75,4,MEDIUM,8.0,True,1,False,False,44.0,0.18181818181818182,1.0,Easy,17.0,3,17.0,0,0,0,1,Fresh,2.0,1,0,0,36.0,8.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,SAR,2,Williams,9.0,18.0,18.8,0.8000000000000007,5,MEDIUM,1.0,True,1,False,False,44.0,0.20454545454545456,1.0,Easy,17.0,3,17.0,0,0,0,1,Fresh,2.0,1,0,0,35.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,SAR,2,Williams,24.0,17.0,19.0,2.0,4,MEDIUM,16.0,True,1,False,False,44.0,0.5454545454545454,1.0,Easy,17.0,3,16.0,0,0,0,1,Good,2.0,0,1,0,20.0,16.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,SAR,2,Williams,25.0,19.0,19.0,0.0,5,HARD,1.0,True,1,False,False,44.0,0.5681818181818182,1.0,Easy,17.0,3,18.0,0,0,0,1,Fresh,3.0,0,1,0,19.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,HUL,27,Haas F1 Team,7.0,16.0,17.0,1.0,4,MEDIUM,7.0,True,1,False,False,44.0,0.1590909090909091,1.0,Easy,17.0,3,15.0,0,0,0,1,Fresh,2.0,1,0,0,37.0,7.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,HUL,27,Haas F1 Team,8.0,19.0,16.4,-2.6000000000000014,5,HARD,1.0,True,1,False,False,44.0,0.18181818181818182,1.0,Easy,17.0,3,18.0,0,0,0,1,Fresh,3.0,1,0,0,36.0,1.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,HUL,27,Haas F1 Team,20.0,15.0,18.5,3.5,4,HARD,13.0,True,1,False,False,44.0,0.45454545454545453,0.0,Easy,17.0,3,14.0,0,0,1,0,Good,3.0,0,1,0,24.0,13.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,HUL,27,Haas F1 Team,21.0,16.0,18.4,2.3999999999999986,5,MEDIUM,1.0,True,1,False,False,44.0,0.4772727272727273,0.0,Easy,17.0,3,15.0,0,0,0,1,Fresh,2.0,0,1,0,23.0,1.0,1
Belgian Grand Prix,2024,Spa-Francorchamps,RUS,63,Mercedes,10.0,5.0,7.75,2.75,4,MEDIUM,10.0,True,1,False,False,44.0,0.22727272727272727,0.0,Easy,17.0,3,4.0,0,0,0,0,Fresh,2.0,1,0,0,34.0,10.0,0
Belgian Grand Prix,2024,Spa-Francorchamps,RUS,63,Mercedes,11.0,7.0,7.4,0.40000000000000036,5,HARD,1.0,True,1,False,False,44.0,0.25,1.0,Easy,17.0,3,6.0,0,0,1,0,Fresh,3.0,1,0,0,33.0,1.0,0
Dutch Grand Prix,2024,Zandvoort,NOR,4,McLaren,28.0,1.0,1.75,0.75,4,MEDIUM,28.0,True,1,False,False,72.0,0.3888888888888889,1.0,Hard,14.0,1,0.0,1,1,0,0,Worn,2.0,0,1,0,44.0,28.0,1
Dutch Grand Prix,2024,Zandvoort,NOR,4,McLaren,29.0,1.0,1.6,0.6000000000000001,5,HARD,1.0,True,1,False,False,72.0,0.4027777777777778,1.0,Hard,14.0,1,0.0,1,1,0,0,Fresh,3.0,0,1,0,43.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,VER,1,Red Bull Racing,27.0,2.0,3.75,1.75,4,MEDIUM,27.0,True,1,False,False,72.0,0.375,1.0,Hard,14.0,1,1.0,0,1,0,0,Worn,2.0,0,1,0,45.0,27.0,1
Dutch Grand Prix,2024,Zandvoort,VER,1,Red Bull Racing,28.0,2.0,3.6,1.6,5,HARD,1.0,True,1,False,False,72.0,0.3888888888888889,1.0,Hard,14.0,1,1.0,0,1,0,0,Fresh,3.0,0,1,0,44.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,LEC,16,Ferrari,24.0,5.0,6.5,1.5,4,MEDIUM,24.0,True,1,False,False,72.0,0.3333333333333333,1.0,Hard,14.0,1,4.0,0,0,0,0,Good,2.0,0,1,0,48.0,24.0,1
Dutch Grand Prix,2024,Zandvoort,LEC,16,Ferrari,25.0,5.0,6.2,1.2000000000000002,5,HARD,1.0,True,1,False,False,72.0,0.3472222222222222,1.0,Hard,14.0,1,4.0,0,0,0,0,Fresh,3.0,0,1,0,47.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,PIA,81,McLaren,33.0,1.0,5.0,4.0,4,MEDIUM,33.0,True,1,False,False,72.0,0.4583333333333333,0.0,Hard,14.0,1,0.0,1,1,0,0,Worn,2.0,0,1,0,39.0,33.0,1
Dutch Grand Prix,2024,Zandvoort,PIA,81,McLaren,34.0,2.0,5.0,3.0,5,HARD,1.0,True,1,False,False,72.0,0.4722222222222222,0.0,Hard,14.0,1,1.0,0,1,0,0,Fresh,3.0,0,1,0,38.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,SAI,55,Ferrari,30.0,2.0,7.25,5.25,4,MEDIUM,30.0,True,1,False,False,72.0,0.4166666666666667,0.0,Hard,14.0,1,1.0,0,1,0,0,Worn,2.0,0,1,0,42.0,30.0,1
Dutch Grand Prix,2024,Zandvoort,SAI,55,Ferrari,31.0,3.0,7.2,4.2,5,HARD,1.0,True,1,False,False,72.0,0.4305555555555556,0.0,Hard,14.0,1,2.0,0,1,0,0,Fresh,3.0,0,1,0,41.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,PER,11,Red Bull Racing,29.0,3.0,6.25,3.25,4,MEDIUM,29.0,True,1,False,False,72.0,0.4027777777777778,0.0,Hard,14.0,1,2.0,0,1,0,0,Worn,2.0,0,1,0,43.0,29.0,1
Dutch Grand Prix,2024,Zandvoort,PER,11,Red Bull Racing,30.0,3.0,6.2,3.2,5,HARD,1.0,True,1,False,False,72.0,0.4166666666666667,0.0,Hard,14.0,1,2.0,0,1,0,0,Fresh,3.0,0,1,0,42.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,RUS,63,Mercedes,25.0,3.0,7.25,4.25,4,MEDIUM,25.0,True,1,False,False,72.0,0.3472222222222222,0.0,Hard,14.0,1,2.0,0,1,0,0,Good,2.0,0,1,0,47.0,25.0,1
Dutch Grand Prix,2024,Zandvoort,RUS,63,Mercedes,26.0,4.0,6.8,2.8,5,HARD,1.0,True,1,False,False,72.0,0.3611111111111111,0.0,Hard,14.0,1,3.0,0,0,0,0,Fresh,3.0,0,1,0,46.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,RUS,63,Mercedes,54.0,5.0,7.0,2.0,4,HARD,29.0,True,1,False,False,72.0,0.75,1.0,Hard,14.0,1,4.0,0,0,0,0,Worn,3.0,0,0,1,18.0,29.0,1
Dutch Grand Prix,2024,Zandvoort,RUS,63,Mercedes,55.0,6.0,7.0,1.0,5,SOFT,4.0,False,1,False,False,72.0,0.7638888888888888,1.0,Hard,14.0,1,5.0,0,0,1,0,Fresh,1.0,0,0,1,17.0,4.0,0
Dutch Grand Prix,2024,Zandvoort,HAM,44,Mercedes,23.0,9.0,14.5,5.5,4,SOFT,23.0,True,1,False,False,72.0,0.3194444444444444,0.0,Hard,14.0,1,8.0,0,0,1,0,Good,1.0,1,0,0,49.0,23.0,1
Dutch Grand Prix,2024,Zandvoort,HAM,44,Mercedes,24.0,9.0,14.0,5.0,5,HARD,1.0,True,1,False,False,72.0,0.3333333333333333,0.0,Hard,14.0,1,8.0,0,0,1,0,Fresh,3.0,0,1,0,48.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,HAM,44,Mercedes,48.0,8.0,8.0,0.0,4,HARD,25.0,True,1,False,False,72.0,0.6666666666666666,1.0,Hard,14.0,1,7.0,0,0,1,0,Good,3.0,0,1,0,24.0,25.0,1
Dutch Grand Prix,2024,Zandvoort,HAM,44,Mercedes,49.0,8.0,8.0,0.0,5,SOFT,1.0,True,1,False,False,72.0,0.6805555555555556,1.0,Hard,14.0,1,7.0,0,0,1,0,Fresh,1.0,0,0,1,23.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,GAS,10,Alpine,32.0,6.0,12.0,6.0,3,MEDIUM,32.0,True,1,False,False,72.0,0.4444444444444444,0.0,Hard,14.0,1,5.0,0,0,1,0,Worn,2.0,0,1,0,40.0,32.0,1
Dutch Grand Prix,2024,Zandvoort,GAS,10,Alpine,33.0,7.0,12.0,5.0,4,HARD,1.0,True,1,False,False,72.0,0.4583333333333333,0.0,Hard,14.0,1,6.0,0,0,1,0,Fresh,3.0,0,1,0,39.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,ALO,14,Aston Martin,31.0,8.0,13.0,5.0,4,MEDIUM,31.0,True,1,False,False,72.0,0.4305555555555556,0.0,Hard,14.0,1,7.0,0,0,1,0,Worn,2.0,0,1,0,41.0,31.0,1
Dutch Grand Prix,2024,Zandvoort,ALO,14,Aston Martin,32.0,9.0,13.0,4.0,5,HARD,1.0,True,1,False,False,72.0,0.4444444444444444,0.0,Hard,14.0,1,8.0,0,0,1,0,Fresh,3.0,0,1,0,40.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,HUL,27,Haas F1 Team,14.0,12.0,16.5,4.5,4,MEDIUM,14.0,True,1,False,False,72.0,0.19444444444444445,0.0,Hard,14.0,1,11.0,0,0,1,0,Good,2.0,1,0,0,58.0,14.0,0
Dutch Grand Prix,2024,Zandvoort,HUL,27,Haas F1 Team,15.0,12.0,16.4,4.399999999999999,5,HARD,1.0,True,1,False,False,72.0,0.20833333333333334,0.0,Hard,14.0,1,11.0,0,0,1,0,Fresh,3.0,1,0,0,57.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,RIC,3,RB,29.0,11.0,16.5,5.5,4,MEDIUM,29.0,True,1,False,False,72.0,0.4027777777777778,0.0,Hard,14.0,1,10.0,0,0,1,0,Worn,2.0,0,1,0,43.0,29.0,1
Dutch Grand Prix,2024,Zandvoort,RIC,3,RB,30.0,14.0,16.4,2.3999999999999986,5,HARD,1.0,True,1,False,False,72.0,0.4166666666666667,0.0,Hard,14.0,1,13.0,0,0,1,0,Fresh,3.0,0,1,0,42.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,STR,18,Aston Martin,30.0,10.0,14.5,4.5,4,MEDIUM,30.0,True,1,False,False,72.0,0.4166666666666667,0.0,Hard,14.0,1,9.0,0,0,1,0,Worn,2.0,0,1,0,42.0,30.0,1
Dutch Grand Prix,2024,Zandvoort,STR,18,Aston Martin,31.0,11.0,14.4,3.4000000000000004,5,HARD,1.0,True,1,False,False,72.0,0.4305555555555556,0.0,Hard,14.0,1,10.0,0,0,1,0,Fresh,3.0,0,1,0,41.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,ALB,23,Williams,12.0,17.0,19.5,2.5,4,MEDIUM,12.0,True,1,False,False,72.0,0.16666666666666666,0.0,Hard,14.0,1,16.0,0,0,0,1,Good,2.0,1,0,0,60.0,12.0,0
Dutch Grand Prix,2024,Zandvoort,ALB,23,Williams,13.0,18.0,19.2,1.1999999999999993,5,HARD,1.0,True,1,False,False,72.0,0.18055555555555555,1.0,Hard,14.0,1,17.0,0,0,0,1,Fresh,3.0,1,0,0,59.0,1.0,0
Dutch Grand Prix,2024,Zandvoort,ALB,23,Williams,54.0,14.0,16.25,2.25,4,HARD,42.0,True,1,False,False,72.0,0.75,0.0,Hard,14.0,1,13.0,0,0,1,0,Worn,3.0,0,0,1,18.0,42.0,1
Dutch Grand Prix,2024,Zandvoort,ALB,23,Williams,55.0,14.0,16.0,2.0,5,MEDIUM,1.0,True,1,False,False,72.0,0.7638888888888888,1.0,Hard,14.0,1,13.0,0,0,1,0,Fresh,2.0,0,0,1,17.0,1.0,0
Dutch Grand Prix,2024,Zandvoort,OCO,31,Alpine,30.0,15.0,18.25,3.25,4,MEDIUM,30.0,True,1,False,False,72.0,0.4166666666666667,0.0,Hard,14.0,1,14.0,0,0,1,0,Worn,2.0,0,1,0,42.0,30.0,1
Dutch Grand Prix,2024,Zandvoort,OCO,31,Alpine,31.0,16.0,18.2,2.1999999999999993,5,HARD,1.0,True,1,False,False,72.0,0.4305555555555556,0.0,Hard,14.0,1,15.0,0,0,0,1,Fresh,3.0,0,1,0,41.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,SAR,2,Williams,22.0,15.0,19.0,4.0,4,MEDIUM,22.0,True,1,False,False,72.0,0.3055555555555556,0.0,Hard,14.0,1,14.0,0,0,1,0,Good,2.0,1,0,0,50.0,22.0,1
Dutch Grand Prix,2024,Zandvoort,SAR,2,Williams,23.0,17.0,19.0,2.0,5,HARD,1.0,True,1,False,False,72.0,0.3194444444444444,1.0,Hard,14.0,1,16.0,0,0,0,1,Fresh,3.0,1,0,0,49.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,TSU,22,RB,14.0,13.0,17.5,4.5,4,SOFT,14.0,True,1,False,False,72.0,0.19444444444444445,0.0,Hard,14.0,1,12.0,0,0,1,0,Good,1.0,1,0,0,58.0,14.0,0
Dutch Grand Prix,2024,Zandvoort,TSU,22,RB,15.0,13.0,17.4,4.399999999999999,5,MEDIUM,1.0,True,1,False,False,72.0,0.20833333333333334,0.0,Hard,14.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,57.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,TSU,22,RB,32.0,13.0,19.0,6.0,4,MEDIUM,18.0,True,1,False,False,72.0,0.4444444444444444,0.0,Hard,14.0,1,12.0,0,0,1,0,Good,2.0,0,1,0,40.0,18.0,1
Dutch Grand Prix,2024,Zandvoort,TSU,22,RB,33.0,13.0,19.0,6.0,5,HARD,1.0,True,1,False,False,72.0,0.4583333333333333,0.0,Hard,14.0,1,12.0,0,0,1,0,Fresh,3.0,0,1,0,39.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,MAG,20,Haas F1 Team,40.0,13.0,18.5,5.5,4,HARD,40.0,True,1,False,False,72.0,0.5555555555555556,0.0,Hard,14.0,1,12.0,0,0,1,0,Worn,3.0,0,1,0,32.0,40.0,1
Dutch Grand Prix,2024,Zandvoort,MAG,20,Haas F1 Team,41.0,15.0,18.4,3.3999999999999986,5,MEDIUM,1.0,True,1,False,False,72.0,0.5694444444444444,0.0,Hard,14.0,1,14.0,0,0,1,0,Fresh,2.0,0,1,0,31.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,BOT,77,Kick Sauber,15.0,14.0,19.5,5.5,4,SOFT,15.0,True,1,False,False,72.0,0.20833333333333334,0.0,Hard,14.0,1,13.0,0,0,1,0,Good,1.0,1,0,0,57.0,15.0,1
Dutch Grand Prix,2024,Zandvoort,BOT,77,Kick Sauber,16.0,16.0,19.4,3.3999999999999986,5,HARD,1.0,True,1,False,False,72.0,0.2222222222222222,0.0,Hard,14.0,1,15.0,0,0,0,1,Fresh,3.0,1,0,0,56.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,BOT,77,Kick Sauber,43.0,15.0,19.0,4.0,4,HARD,28.0,True,1,False,False,72.0,0.5972222222222222,0.0,Hard,14.0,1,14.0,0,0,1,0,Worn,3.0,0,1,0,29.0,28.0,1
Dutch Grand Prix,2024,Zandvoort,BOT,77,Kick Sauber,44.0,18.0,19.0,1.0,5,MEDIUM,1.0,True,1,False,False,72.0,0.6111111111111112,1.0,Hard,14.0,1,17.0,0,0,0,1,Fresh,2.0,0,1,0,28.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,ZHO,24,Kick Sauber,18.0,16.0,20.0,4.0,4,MEDIUM,18.0,True,1,False,False,72.0,0.25,0.0,Hard,14.0,1,15.0,0,0,0,1,Good,2.0,1,0,0,54.0,18.0,1
Dutch Grand Prix,2024,Zandvoort,ZHO,24,Kick Sauber,19.0,19.0,20.0,1.0,5,HARD,1.0,True,1,False,False,72.0,0.2638888888888889,1.0,Hard,14.0,1,18.0,0,0,0,1,Fresh,3.0,1,0,0,53.0,1.0,1
Dutch Grand Prix,2024,Zandvoort,ZHO,24,Kick Sauber,51.0,20.0,20.0,0.0,4,HARD,33.0,True,1,False,False,72.0,0.7083333333333334,1.0,Hard,14.0,1,19.0,0,0,0,1,Worn,3.0,0,0,1,21.0,33.0,1
Dutch Grand Prix,2024,Zandvoort,ZHO,24,Kick Sauber,52.0,20.0,20.0,0.0,5,SOFT,1.0,True,1,False,False,72.0,0.7222222222222222,1.0,Hard,14.0,1,19.0,0,0,0,1,Fresh,1.0,0,0,1,20.0,1.0,1
Italian Grand Prix,2024,Monza,LEC,16,Ferrari,15.0,2.0,5.75,3.75,4,MEDIUM,15.0,True,1,False,False,53.0,0.2830188679245283,0.0,Easy,16.0,3,1.0,0,1,0,0,Good,2.0,1,0,0,38.0,15.0,1
Italian Grand Prix,2024,Monza,LEC,16,Ferrari,16.0,3.0,5.6,2.5999999999999996,5,HARD,1.0,True,1,False,False,53.0,0.3018867924528302,0.0,Easy,16.0,3,2.0,0,1,0,0,Fresh,3.0,1,0,0,37.0,1.0,1
Italian Grand Prix,2024,Monza,PIA,81,McLaren,16.0,1.0,3.5,2.5,4,MEDIUM,16.0,True,1,False,False,53.0,0.3018867924528302,0.0,Easy,16.0,3,0.0,1,1,0,0,Good,2.0,1,0,0,37.0,16.0,1
Italian Grand Prix,2024,Monza,PIA,81,McLaren,17.0,1.0,3.4,2.4,5,HARD,1.0,True,1,False,False,53.0,0.32075471698113206,0.0,Easy,16.0,3,0.0,1,1,0,0,Fresh,3.0,1,0,0,36.0,1.0,1
Italian Grand Prix,2024,Monza,PIA,81,McLaren,38.0,1.0,3.0,2.0,4,HARD,22.0,True,1,False,False,53.0,0.7169811320754716,1.0,Easy,16.0,3,0.0,1,1,0,0,Good,3.0,0,0,1,15.0,22.0,1
Italian Grand Prix,2024,Monza,PIA,81,McLaren,39.0,1.0,3.0,2.0,5,HARD,1.0,True,1,False,False,53.0,0.7358490566037735,1.0,Easy,16.0,3,0.0,1,1,0,0,Fresh,3.0,0,0,1,14.0,1.0,1
Italian Grand Prix,2024,Monza,NOR,4,McLaren,14.0,3.0,5.25,2.25,4,MEDIUM,14.0,True,1,False,False,53.0,0.2641509433962264,0.0,Easy,16.0,3,2.0,0,1,0,0,Good,2.0,1,0,0,39.0,14.0,0
Italian Grand Prix,2024,Monza,NOR,4,McLaren,15.0,4.0,5.0,1.0,5,HARD,1.0,True,1,False,False,53.0,0.2830188679245283,1.0,Easy,16.0,3,3.0,0,0,0,0,Fresh,3.0,1,0,0,38.0,1.0,1
Italian Grand Prix,2024,Monza,NOR,4,McLaren,32.0,2.0,6.0,4.0,4,HARD,18.0,True,1,False,False,53.0,0.6037735849056604,0.0,Easy,16.0,3,1.0,0,1,0,0,Good,3.0,0,1,0,21.0,18.0,1
Italian Grand Prix,2024,Monza,NOR,4,McLaren,33.0,3.0,5.8,2.8,5,HARD,1.0,True,1,False,False,53.0,0.6226415094339622,0.0,Easy,16.0,3,2.0,0,1,0,0,Fresh,3.0,0,1,0,20.0,1.0,1
Italian Grand Prix,2024,Monza,SAI,55,Ferrari,19.0,1.0,5.25,4.25,4,MEDIUM,19.0,True,1,False,False,53.0,0.3584905660377358,0.0,Easy,16.0,3,0.0,1,1,0,0,Good,2.0,0,1,0,34.0,19.0,1
Italian Grand Prix,2024,Monza,SAI,55,Ferrari,20.0,2.0,5.0,3.0,5,HARD,1.0,True,1,False,False,53.0,0.37735849056603776,0.0,Easy,16.0,3,1.0,0,1,0,0,Fresh,3.0,0,1,0,33.0,1.0,1
Italian Grand Prix,2024,Monza,HAM,44,Mercedes,15.0,5.0,8.25,3.25,4,MEDIUM,15.0,True,1,False,False,53.0,0.2830188679245283,0.0,Easy,16.0,3,4.0,0,0,0,0,Good,2.0,1,0,0,38.0,15.0,1
Italian Grand Prix,2024,Monza,HAM,44,Mercedes,16.0,6.0,8.0,2.0,5,HARD,1.0,True,1,False,False,53.0,0.3018867924528302,1.0,Easy,16.0,3,5.0,0,0,1,0,Fresh,3.0,1,0,0,37.0,1.0,1
Italian Grand Prix,2024,Monza,HAM,44,Mercedes,37.0,4.0,5.75,1.75,4,HARD,22.0,True,1,False,False,53.0,0.6981132075471698,1.0,Easy,16.0,3,3.0,0,0,0,0,Good,3.0,0,0,1,16.0,22.0,1
Italian Grand Prix,2024,Monza,HAM,44,Mercedes,38.0,4.0,5.6,1.5999999999999996,5,HARD,1.0,True,1,False,False,53.0,0.7169811320754716,1.0,Easy,16.0,3,3.0,0,0,0,0,Fresh,3.0,0,0,1,15.0,1.0,1
