PositionBefore,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife,Compound_Numeric,FreshTyre,RaceProgress,EarlyRace,MidRace,LateRace,LapsToEnd,OvertakingDifficulty_Numeric,PitLossSeconds,EstimatedStintLength,InTypicalPitWindow,Year
4.0,3.0,0,0,0,0,17.0,2.0,True,0.6415094339622641,0,1,0,19.0,1,21.0,17.0,1,2023
5.0,4.0,0,0,0,0,1.0,3.0,True,0.660377358490566,0,1,0,18.0,1,21.0,1.0,1,2023
5.0,4.0,0,0,0,0,16.0,2.0,True,0.3018867924528302,1,0,0,37.0,1,21.0,16.0,1,2023
6.0,5.0,0,0,1,0,1.0,3.0,True,0.32075471698113206,1,0,0,36.0,1,21.0,1.0,1,2023
6.0,5.0,0,0,1,0,18.0,3.0,True,0.6415094339622641,0,1,0,19.0,1,21.0,18.0,1,2023
6.0,5.0,0,0,1,0,1.0,3.0,True,0.660377358490566,0,1,0,18.0,1,21.0,1.0,1,2023
2.0,1.0,0,1,0,0,18.0,2.0,True,0.33962264150943394,0,1,0,35.0,1,21.0,18.0,1,2023
1.0,0.0,1,1,0,0,1.0,2.0,True,0.3584905660377358,0,1,0,34.0,1,21.0,1.0,1,2023
2.0,1.0,0,1,0,0,20.0,2.0,True,0.7169811320754716,0,0,1,15.0,1,21.0,20.0,1,2023
2.0,1.0,0,1,0,0,1.0,3.0,True,0.7358490566037735,0,0,1,14.0,1,21.0,1.0,1,2023
2.0,1.0,0,1,0,0,24.0,2.0,True,0.4528301886792453,0,1,0,29.0,1,21.0,24.0,1,2023
4.0,3.0,0,0,0,0,1.0,3.0,True,0.4716981132075472,0,1,0,28.0,1,21.0,1.0,1,2023
7.0,6.0,0,0,1,0,1.0,3.0,True,0.22641509433962265,1,0,0,41.0,1,21.0,1.0,0,2023
9.0,8.0,0,0,1,0,14.0,3.0,True,0.4716981132075472,0,1,0,28.0,1,21.0,14.0,1,2023
9.0,8.0,0,0,1,0,1.0,3.0,True,0.49056603773584906,0,1,0,27.0,1,21.0,1.0,1,2023
8.0,7.0,0,0,1,0,27.0,3.0,True,0.5283018867924528,0,1,0,25.0,1,21.0,27.0,1,2023
9.0,8.0,0,0,1,0,1.0,3.0,True,0.5471698113207547,0,1,0,24.0,1,21.0,1.0,1,2023
7.0,6.0,0,0,1,0,18.0,2.0,True,0.33962264150943394,0,1,0,35.0,1,21.0,18.0,1,2023
8.0,7.0,0,0,1,0,1.0,3.0,True,0.3584905660377358,0,1,0,34.0,1,21.0,1.0,1,2023
8.0,7.0,0,0,1,0,16.0,3.0,True,0.6415094339622641,0,1,0,19.0,1,21.0,16.0,1,2023
8.0,7.0,0,0,1,0,1.0,3.0,True,0.660377358490566,0,1,0,18.0,1,21.0,1.0,1,2023
10.0,9.0,0,0,1,0,1.0,2.0,True,0.20754716981132076,1,0,0,42.0,1,21.0,1.0,0,2023
12.0,11.0,0,0,1,0,15.0,2.0,True,0.4716981132075472,0,1,0,28.0,1,21.0,15.0,1,2023
12.0,11.0,0,0,1,0,1.0,3.0,True,0.49056603773584906,0,1,0,27.0,1,21.0,1.0,1,2023
12.0,11.0,0,0,1,0,1.0,2.0,True,0.18867924528301888,1,0,0,43.0,1,21.0,1.0,0,2023
10.0,9.0,0,0,1,0,21.0,2.0,True,0.5660377358490566,0,1,0,23.0,1,21.0,21.0,1,2023
10.0,9.0,0,0,1,0,1.0,3.0,True,0.5849056603773585,0,1,0,22.0,1,21.0,1.0,1,2023
16.0,15.0,0,0,0,1,1.0,1.0,True,0.20754716981132076,1,0,0,42.0,1,21.0,1.0,0,2023
12.0,11.0,0,0,1,0,19.0,1.0,True,0.5471698113207547,0,1,0,24.0,1,21.0,19.0,1,2023
11.0,10.0,0,0,1,0,1.0,3.0,True,0.5660377358490566,0,1,0,23.0,1,21.0,1.0,1,2023
12.0,11.0,0,0,1,0,8.0,1.0,True,0.1509433962264151,1,0,0,45.0,1,21.0,8.0,0,2023
14.0,13.0,0,0,1,0,1.0,2.0,True,0.16981132075471697,1,0,0,44.0,1,21.0,1.0,0,2023
13.0,12.0,0,0,1,0,13.0,2.0,True,0.39622641509433965,0,1,0,32.0,1,21.0,13.0,1,2023
13.0,12.0,0,0,1,0,1.0,3.0,True,0.41509433962264153,0,1,0,31.0,1,21.0,1.0,1,2023
11.0,10.0,0,0,1,0,16.0,3.0,True,0.6981132075471698,0,0,1,16.0,1,21.0,16.0,1,2023
11.0,10.0,0,0,1,0,1.0,2.0,True,0.7169811320754716,0,0,1,15.0,1,21.0,1.0,1,2023
12.0,11.0,0,0,1,0,12.0,2.0,True,0.22641509433962265,1,0,0,41.0,1,21.0,12.0,0,2023
14.0,13.0,0,0,1,0,19.0,3.0,True,0.5849056603773585,0,1,0,22.0,1,21.0,19.0,1,2023
13.0,12.0,0,0,1,0,1.0,3.0,True,0.6037735849056604,0,1,0,21.0,1,21.0,1.0,1,2023
19.0,18.0,0,0,0,1,5.0,2.0,False,0.09433962264150944,1,0,0,48.0,1,21.0,5.0,0,2023
19.0,18.0,0,0,0,1,1.0,2.0,True,0.11320754716981132,1,0,0,47.0,1,21.0,1.0,0,2023
8.0,7.0,0,0,1,0,1.0,2.0,True,0.2830188679245283,1,0,0,38.0,1,21.0,1.0,1,2023
1.0,0.0,1,1,0,0,20.0,2.0,False,0.2982456140350877,1,0,0,40.0,3,20.0,20.0,1,2023
1.0,0.0,1,1,0,0,4.0,2.0,False,0.3157894736842105,1,0,0,39.0,3,20.0,4.0,1,2023
1.0,0.0,1,1,0,0,20.0,2.0,False,0.5964912280701754,0,1,0,23.0,3,20.0,20.0,1,2023
1.0,0.0,1,1,0,0,1.0,3.0,True,0.6140350877192983,0,1,0,22.0,3,20.0,1.0,1,2023
1.0,0.0,1,1,0,0,17.0,3.0,True,0.8947368421052632,0,0,1,6.0,3,20.0,17.0,0,2023
1.0,0.0,1,1,0,0,1.0,2.0,True,0.9122807017543859,0,0,1,5.0,3,20.0,1.0,0,2023
2.0,1.0,0,1,0,0,18.0,2.0,False,0.21052631578947367,1,0,0,45.0,3,20.0,18.0,0,2023
2.0,1.0,0,1,0,0,8.0,2.0,False,0.22807017543859648,1,0,0,44.0,3,20.0,8.0,0,2023
2.0,1.0,0,1,0,0,20.0,2.0,False,0.43859649122807015,0,1,0,32.0,3,20.0,20.0,1,2023
2.0,1.0,0,1,0,0,1.0,2.0,True,0.45614035087719296,0,1,0,31.0,3,20.0,1.0,1,2023
2.0,1.0,0,1,0,0,18.0,2.0,True,0.7543859649122807,0,0,1,14.0,3,20.0,18.0,0,2023
3.0,2.0,0,1,0,0,1.0,3.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,1.0,0,2023
3.0,2.0,0,1,0,0,20.0,2.0,False,0.22807017543859648,1,0,0,44.0,3,20.0,20.0,0,2023
2.0,1.0,0,1,0,0,7.0,2.0,False,0.24561403508771928,1,0,0,43.0,3,20.0,7.0,0,2023
2.0,1.0,0,1,0,0,20.0,2.0,False,0.47368421052631576,0,1,0,30.0,3,20.0,20.0,1,2023
2.0,1.0,0,1,0,0,1.0,2.0,True,0.49122807017543857,0,1,0,29.0,3,20.0,1.0,1,2023
2.0,1.0,0,1,0,0,17.0,2.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,17.0,0,2023
2.0,1.0,0,1,0,0,1.0,3.0,True,0.7894736842105263,0,0,1,12.0,3,20.0,1.0,0,2023
3.0,2.0,0,1,0,0,20.0,2.0,False,0.24561403508771928,1,0,0,43.0,3,20.0,20.0,0,2023
2.0,1.0,0,1,0,0,1.0,2.0,True,0.2631578947368421,1,0,0,42.0,3,20.0,1.0,1,2023
2.0,1.0,0,1,0,0,18.0,2.0,True,0.5614035087719298,0,1,0,25.0,3,20.0,18.0,1,2023
2.0,1.0,0,1,0,0,1.0,3.0,True,0.5789473684210527,0,1,0,24.0,3,20.0,1.0,1,2023
2.0,1.0,0,1,0,0,18.0,3.0,True,0.8771929824561403,0,0,1,7.0,3,20.0,18.0,0,2023
2.0,1.0,0,1,0,0,4.0,1.0,False,0.8947368421052632,0,0,1,6.0,3,20.0,4.0,0,2023
3.0,2.0,0,1,0,0,20.0,2.0,False,0.21052631578947367,1,0,0,45.0,3,20.0,20.0,0,2023
4.0,3.0,0,0,0,0,8.0,2.0,False,0.22807017543859648,1,0,0,44.0,3,20.0,8.0,0,2023
5.0,4.0,0,0,0,0,20.0,2.0,False,0.43859649122807015,0,1,0,32.0,3,20.0,20.0,1,2023
7.0,6.0,0,0,1,0,1.0,3.0,True,0.45614035087719296,0,1,0,31.0,3,20.0,1.0,1,2023
5.0,4.0,0,0,0,0,18.0,3.0,True,0.7543859649122807,0,0,1,14.0,3,20.0,18.0,0,2023
5.0,4.0,0,0,0,0,1.0,2.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,1.0,0,2023
3.0,2.0,0,1,0,0,16.0,2.0,False,0.19298245614035087,1,0,0,46.0,3,20.0,16.0,0,2023
4.0,3.0,0,0,0,0,6.0,2.0,False,0.21052631578947367,1,0,0,45.0,3,20.0,6.0,0,2023
3.0,2.0,0,1,0,0,20.0,2.0,False,0.45614035087719296,0,1,0,31.0,3,20.0,20.0,1,2023
3.0,2.0,0,1,0,0,1.0,3.0,True,0.47368421052631576,0,1,0,30.0,3,20.0,1.0,1,2023
6.0,5.0,0,0,1,0,18.0,3.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,18.0,0,2023
5.0,4.0,0,0,0,0,1.0,2.0,True,0.7894736842105263,0,0,1,12.0,3,20.0,1.0,0,2023
5.0,4.0,0,0,0,0,17.0,2.0,False,0.17543859649122806,1,0,0,47.0,3,20.0,17.0,0,2023
7.0,6.0,0,0,1,0,6.0,2.0,False,0.19298245614035087,1,0,0,46.0,3,20.0,6.0,0,2023
6.0,5.0,0,0,1,0,20.0,2.0,False,0.43859649122807015,0,1,0,32.0,3,20.0,20.0,1,2023
9.0,8.0,0,0,1,0,1.0,3.0,True,0.45614035087719296,0,1,0,31.0,3,20.0,1.0,1,2023
7.0,6.0,0,0,1,0,18.0,3.0,True,0.7543859649122807,0,0,1,14.0,3,20.0,18.0,0,2023
8.0,7.0,0,0,1,0,1.0,2.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,1.0,0,2023
4.0,3.0,0,0,0,0,18.0,2.0,True,0.3684210526315789,0,1,0,36.0,3,20.0,18.0,1,2023
7.0,6.0,0,0,1,0,1.0,3.0,True,0.38596491228070173,0,1,0,35.0,3,20.0,1.0,1,2023
8.0,7.0,0,0,1,0,18.0,3.0,True,0.6842105263157895,0,0,1,18.0,3,20.0,18.0,1,2023
9.0,8.0,0,0,1,0,2.0,3.0,False,0.7017543859649122,0,0,1,17.0,3,20.0,2.0,1,2023
4.0,3.0,0,0,0,0,18.0,2.0,True,0.3157894736842105,1,0,0,39.0,3,20.0,18.0,1,2023
4.0,3.0,0,0,0,0,1.0,3.0,True,0.3333333333333333,0,1,0,38.0,3,20.0,1.0,1,2023
4.0,3.0,0,0,0,0,17.0,3.0,True,0.6140350877192983,0,1,0,22.0,3,20.0,17.0,1,2023
7.0,6.0,0,0,1,0,1.0,3.0,True,0.631578947368421,0,1,0,21.0,3,20.0,1.0,1,2023
6.0,5.0,0,0,1,0,17.0,3.0,True,0.9122807017543859,0,0,1,5.0,3,20.0,17.0,0,2023
7.0,6.0,0,0,1,0,1.0,1.0,True,0.9298245614035088,0,0,1,4.0,3,20.0,1.0,0,2023
3.0,2.0,0,1,0,0,17.0,3.0,True,0.2982456140350877,1,0,0,40.0,3,20.0,17.0,1,2023
3.0,2.0,0,1,0,0,7.0,2.0,False,0.3157894736842105,1,0,0,39.0,3,20.0,7.0,1,2023
3.0,2.0,0,1,0,0,20.0,2.0,False,0.543859649122807,0,1,0,26.0,3,20.0,20.0,1,2023
4.0,3.0,0,0,0,0,7.0,2.0,False,0.5614035087719298,0,1,0,25.0,3,20.0,7.0,1,2023
9.0,8.0,0,0,1,0,18.0,2.0,False,0.7543859649122807,0,0,1,14.0,3,20.0,18.0,0,2023
9.0,8.0,0,0,1,0,1.0,2.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,1.0,0,2023
5.0,4.0,0,0,0,0,18.0,2.0,True,0.3684210526315789,0,1,0,36.0,3,20.0,18.0,1,2023
10.0,9.0,0,0,1,0,1.0,3.0,True,0.38596491228070173,0,1,0,35.0,3,20.0,1.0,1,2023
10.0,9.0,0,0,1,0,18.0,3.0,True,0.6842105263157895,0,0,1,18.0,3,20.0,18.0,1,2023
11.0,10.0,0,0,1,0,1.0,2.0,True,0.7017543859649122,0,0,1,17.0,3,20.0,1.0,1,2023
6.0,5.0,0,0,1,0,18.0,2.0,False,0.19298245614035087,1,0,0,46.0,3,20.0,18.0,0,2023
7.0,6.0,0,0,1,0,6.0,2.0,False,0.21052631578947367,1,0,0,45.0,3,20.0,6.0,0,2023
6.0,5.0,0,0,1,0,20.0,2.0,False,0.45614035087719296,0,1,0,31.0,3,20.0,20.0,1,2023
6.0,5.0,0,0,1,0,1.0,3.0,True,0.47368421052631576,0,1,0,30.0,3,20.0,1.0,1,2023
7.0,6.0,0,0,1,0,18.0,3.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,18.0,0,2023
6.0,5.0,0,0,1,0,1.0,2.0,True,0.7894736842105263,0,0,1,12.0,3,20.0,1.0,0,2023
2.0,1.0,0,1,0,0,18.0,2.0,True,0.3157894736842105,1,0,0,39.0,3,20.0,18.0,1,2023
2.0,1.0,0,1,0,0,1.0,2.0,True,0.3333333333333333,0,1,0,38.0,3,20.0,1.0,1,2023
5.0,4.0,0,0,0,0,13.0,2.0,True,0.543859649122807,0,1,0,26.0,3,20.0,13.0,1,2023
6.0,5.0,0,0,1,0,1.0,3.0,True,0.5614035087719298,0,1,0,25.0,3,20.0,1.0,1,2023
10.0,9.0,0,0,1,0,13.0,3.0,True,0.7719298245614035,0,0,1,13.0,3,20.0,13.0,0,2023
9.0,8.0,0,0,1,0,1.0,3.0,True,0.7894736842105263,0,0,1,12.0,3,20.0,1.0,0,2023
11.0,10.0,0,0,1,0,18.0,2.0,True,0.3684210526315789,0,1,0,36.0,3,20.0,18.0,1,2023
14.0,13.0,0,0,1,0,1.0,3.0,True,0.38596491228070173,0,1,0,35.0,3,20.0,1.0,1,2023
12.0,11.0,0,0,1,0,18.0,3.0,True,0.6842105263157895,0,0,1,18.0,3,20.0,18.0,1,2023
13.0,12.0,0,0,1,0,1.0,3.0,True,0.7017543859649122,0,0,1,17.0,3,20.0,1.0,1,2023
9.0,8.0,0,0,1,0,9.0,2.0,True,0.15789473684210525,1,0,0,48.0,3,20.0,9.0,0,2023
14.0,13.0,0,0,1,0,1.0,2.0,True,0.17543859649122806,1,0,0,47.0,3,20.0,1.0,0,2023
12.0,11.0,0,0,1,0,13.0,2.0,True,0.38596491228070173,0,1,0,35.0,3,20.0,13.0,1,2023
12.0,11.0,0,0,1,0,1.0,3.0,True,0.40350877192982454,0,1,0,34.0,3,20.0,1.0,1,2023
15.0,14.0,0,0,1,0,18.0,3.0,True,0.7017543859649122,0,0,1,17.0,3,20.0,18.0,1,2023
12.0,11.0,0,0,1,0,1.0,3.0,True,0.7192982456140351,0,0,1,16.0,3,20.0,1.0,1,2023
5.0,4.0,0,0,0,0,20.0,2.0,False,0.22807017543859648,1,0,0,44.0,3,20.0,20.0,0,2023
6.0,5.0,0,0,1,0,1.0,3.0,True,0.24561403508771928,1,0,0,43.0,3,20.0,1.0,0,2023
10.0,9.0,0,0,1,0,14.0,3.0,True,0.47368421052631576,0,1,0,30.0,3,20.0,14.0,1,2023
11.0,10.0,0,0,1,0,7.0,2.0,False,0.49122807017543857,0,1,0,29.0,3,20.0,7.0,1,2023
17.0,16.0,0,0,0,1,18.0,2.0,False,0.6842105263157895,0,0,1,18.0,3,20.0,18.0,1,2023
18.0,17.0,0,0,0,1,1.0,3.0,True,0.7017543859649122,0,0,1,17.0,3,20.0,1.0,1,2023
12.0,11.0,0,0,1,0,18.0,3.0,True,0.3684210526315789,0,1,0,36.0,3,20.0,18.0,1,2023
15.0,14.0,0,0,1,0,1.0,3.0,True,0.38596491228070173,0,1,0,35.0,3,20.0,1.0,1,2023
16.0,15.0,0,0,0,1,18.0,3.0,True,0.6842105263157895,0,0,1,18.0,3,20.0,18.0,1,2023
16.0,15.0,0,0,0,1,1.0,2.0,True,0.7017543859649122,0,0,1,17.0,3,20.0,1.0,1,2023
8.0,7.0,0,0,1,0,13.0,2.0,True,0.22807017543859648,1,0,0,44.0,3,20.0,13.0,0,2023
9.0,8.0,0,0,1,0,1.0,2.0,True,0.24561403508771928,1,0,0,43.0,3,20.0,1.0,0,2023
11.0,10.0,0,0,1,0,13.0,2.0,True,0.45614035087719296,0,1,0,31.0,3,20.0,13.0,1,2023
11.0,10.0,0,0,1,0,1.0,3.0,True,0.47368421052631576,0,1,0,30.0,3,20.0,1.0,1,2023
3.0,2.0,0,1,0,0,16.0,2.0,True,0.2857142857142857,1,0,0,40.0,3,19.0,16.0,1,2023
3.0,2.0,0,1,0,0,1.0,2.0,True,0.30357142857142855,1,0,0,39.0,3,19.0,1.0,1,2023
1.0,0.0,1,1,0,0,19.0,2.0,True,0.625,0,1,0,21.0,3,19.0,19.0,1,2023
1.0,0.0,1,1,0,0,1.0,3.0,True,0.6428571428571429,0,1,0,20.0,3,19.0,1.0,1,2023
1.0,0.0,1,1,0,0,17.0,2.0,True,0.30357142857142855,1,0,0,39.0,3,19.0,17.0,1,2023
1.0,0.0,1,1,0,0,1.0,3.0,True,0.32142857142857145,1,0,0,38.0,3,19.0,1.0,1,2023
2.0,1.0,0,1,0,0,17.0,3.0,True,0.6071428571428571,0,1,0,22.0,3,19.0,17.0,1,2023
2.0,1.0,0,1,0,0,1.0,3.0,True,0.625,0,1,0,21.0,3,19.0,1.0,1,2023
5.0,4.0,0,0,0,0,17.0,2.0,True,0.30357142857142855,1,0,0,39.0,3,19.0,17.0,1,2023
4.0,3.0,0,0,0,0,1.0,2.0,True,0.32142857142857145,1,0,0,38.0,3,19.0,1.0,1,2023
4.0,3.0,0,0,0,0,18.0,2.0,True,0.625,0,1,0,21.0,3,19.0,18.0,1,2023
3.0,2.0,0,1,0,0,1.0,3.0,True,0.6428571428571429,0,1,0,20.0,3,19.0,1.0,1,2023
7.0,6.0,0,0,1,0,17.0,2.0,True,0.30357142857142855,1,0,0,39.0,3,19.0,17.0,1,2023
6.0,5.0,0,0,1,0,1.0,2.0,True,0.32142857142857145,1,0,0,38.0,3,19.0,1.0,1,2023
2.0,1.0,0,1,0,0,20.0,2.0,True,0.6607142857142857,0,1,0,19.0,3,19.0,20.0,1,2023
2.0,1.0,0,1,0,0,1.0,3.0,True,0.6785714285714286,0,0,1,18.0,3,19.0,1.0,1,2023
3.0,2.0,0,1,0,0,21.0,2.0,True,0.375,0,1,0,35.0,3,19.0,21.0,1,2023
3.0,2.0,0,1,0,0,1.0,3.0,True,0.39285714285714285,0,1,0,34.0,3,19.0,1.0,1,2023
6.0,5.0,0,0,1,0,18.0,3.0,True,0.6964285714285714,0,0,1,17.0,3,19.0,18.0,1,2023
6.0,5.0,0,0,1,0,1.0,2.0,True,0.7142857142857143,0,0,1,16.0,3,19.0,1.0,1,2023
7.0,6.0,0,0,1,0,18.0,2.0,True,0.32142857142857145,1,0,0,38.0,3,19.0,18.0,1,2023
5.0,4.0,0,0,0,0,1.0,2.0,True,0.3392857142857143,0,1,0,37.0,3,19.0,1.0,1,2023
8.0,7.0,0,0,1,0,19.0,2.0,True,0.6607142857142857,0,1,0,19.0,3,19.0,19.0,1,2023
8.0,7.0,0,0,1,0,1.0,3.0,True,0.6785714285714286,0,0,1,18.0,3,19.0,1.0,1,2023
10.0,9.0,0,0,1,0,20.0,3.0,True,0.35714285714285715,0,1,0,36.0,3,19.0,20.0,1,2023
10.0,9.0,0,0,1,0,1.0,2.0,False,0.375,0,1,0,35.0,3,19.0,1.0,1,2023
9.0,8.0,0,0,1,0,20.0,2.0,False,0.7142857142857143,0,0,1,16.0,3,19.0,20.0,1,2023
8.0,7.0,0,0,1,0,1.0,2.0,True,0.7321428571428571,0,0,1,15.0,3,19.0,1.0,1,2023
9.0,8.0,0,0,1,0,17.0,2.0,True,0.30357142857142855,1,0,0,39.0,3,19.0,17.0,1,2023
8.0,7.0,0,0,1,0,1.0,3.0,True,0.32142857142857145,1,0,0,38.0,3,19.0,1.0,1,2023
9.0,8.0,0,0,1,0,17.0,3.0,True,0.6071428571428571,0,1,0,22.0,3,19.0,17.0,1,2023
9.0,8.0,0,0,1,0,1.0,2.0,True,0.625,0,1,0,21.0,3,19.0,1.0,1,2023
13.0,12.0,0,0,1,0,13.0,2.0,False,0.17857142857142858,1,0,0,46.0,3,19.0,13.0,0,2023
11.0,10.0,0,0,1,0,1.0,3.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,1.0,0,2023
11.0,10.0,0,0,1,0,19.0,3.0,True,0.5178571428571429,0,1,0,27.0,3,19.0,19.0,1,2023
11.0,10.0,0,0,1,0,7.0,2.0,False,0.5357142857142857,0,1,0,26.0,3,19.0,7.0,1,2023
15.0,14.0,0,0,1,0,11.0,2.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,11.0,0,2023
12.0,11.0,0,0,1,0,1.0,3.0,True,0.21428571428571427,1,0,0,44.0,3,19.0,1.0,0,2023
13.0,12.0,0,0,1,0,21.0,3.0,True,0.5714285714285714,0,1,0,24.0,3,19.0,21.0,1,2023
13.0,12.0,0,0,1,0,1.0,2.0,True,0.5892857142857143,0,1,0,23.0,3,19.0,1.0,1,2023
12.0,11.0,0,0,1,0,19.0,3.0,True,0.3392857142857143,0,1,0,37.0,3,19.0,19.0,1,2023
12.0,11.0,0,0,1,0,1.0,2.0,True,0.35714285714285715,0,1,0,36.0,3,19.0,1.0,1,2023
12.0,11.0,0,0,1,0,15.0,2.0,True,0.6071428571428571,0,1,0,22.0,3,19.0,15.0,1,2023
12.0,11.0,0,0,1,0,7.0,2.0,False,0.625,0,1,0,21.0,3,19.0,7.0,1,2023
14.0,13.0,0,0,1,0,10.0,2.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,10.0,0,2023
12.0,11.0,0,0,1,0,1.0,3.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,1.0,0,2023
12.0,11.0,0,0,1,0,18.0,3.0,True,0.5,0,1,0,28.0,3,19.0,18.0,1,2023
13.0,12.0,0,0,1,0,1.0,3.0,True,0.5178571428571429,0,1,0,27.0,3,19.0,1.0,1,2023
11.0,10.0,0,0,1,0,9.0,2.0,True,0.16071428571428573,1,0,0,47.0,3,19.0,9.0,0,2023
11.0,10.0,0,0,1,0,1.0,3.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,1.0,0,2023
12.0,11.0,0,0,1,0,18.0,3.0,True,0.48214285714285715,0,1,0,29.0,3,19.0,18.0,1,2023
16.0,15.0,0,0,0,1,1.0,3.0,True,0.5,0,1,0,28.0,3,19.0,1.0,1,2023
15.0,14.0,0,0,1,0,10.0,2.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,10.0,0,2023
13.0,12.0,0,0,1,0,1.0,3.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,1.0,0,2023
17.0,16.0,0,0,0,1,19.0,3.0,True,0.5178571428571429,0,1,0,27.0,3,19.0,19.0,1,2023
16.0,15.0,0,0,0,1,1.0,2.0,True,0.5357142857142857,0,1,0,26.0,3,19.0,1.0,1,2023
8.0,7.0,0,0,1,0,22.0,2.0,True,0.39285714285714285,0,1,0,34.0,3,19.0,22.0,1,2023
7.0,6.0,0,0,1,0,1.0,3.0,True,0.4107142857142857,0,1,0,33.0,3,19.0,1.0,1,2023
15.0,14.0,0,0,1,0,25.0,3.0,True,0.8392857142857143,0,0,1,9.0,3,19.0,25.0,0,2023
15.0,14.0,0,0,1,0,1.0,1.0,True,0.8571428571428571,0,0,1,8.0,3,19.0,1.0,0,2023
9.0,8.0,0,0,1,0,19.0,2.0,False,0.3392857142857143,0,1,0,37.0,3,19.0,19.0,1,2023
9.0,8.0,0,0,1,0,1.0,2.0,True,0.35714285714285715,0,1,0,36.0,3,19.0,1.0,1,2023
7.0,6.0,0,0,1,0,23.0,2.0,True,0.75,0,0,1,14.0,3,19.0,23.0,1,2023
7.0,6.0,0,0,1,0,1.0,3.0,True,0.7678571428571429,0,0,1,13.0,3,19.0,1.0,0,2023
1.0,0.0,1,1,0,0,20.0,2.0,True,0.35714285714285715,0,1,0,36.0,3,19.0,20.0,1,2023
1.0,0.0,1,1,0,0,1.0,3.0,True,0.375,0,1,0,35.0,3,19.0,1.0,1,2023
1.0,0.0,1,1,0,0,18.0,3.0,True,0.6785714285714286,0,0,1,18.0,3,19.0,18.0,1,2023
1.0,0.0,1,1,0,0,1.0,2.0,True,0.6964285714285714,0,0,1,17.0,3,19.0,1.0,1,2023
1.0,0.0,1,1,0,0,23.0,2.0,True,0.4107142857142857,0,1,0,33.0,3,19.0,23.0,1,2023
1.0,0.0,1,1,0,0,1.0,3.0,True,0.42857142857142855,0,1,0,32.0,3,19.0,1.0,1,2023
1.0,0.0,1,1,0,0,19.0,2.0,True,0.2676056338028169,1,0,0,52.0,2,20.0,19.0,1,2023
1.0,0.0,1,1,0,0,1.0,3.0,True,0.28169014084507044,1,0,0,51.0,2,20.0,1.0,1,2023
6.0,5.0,0,0,1,0,28.0,2.0,True,0.39436619718309857,0,1,0,43.0,2,20.0,28.0,1,2023
6.0,5.0,0,0,1,0,1.0,3.0,True,0.4084507042253521,0,1,0,42.0,2,20.0,1.0,1,2023
14.0,13.0,0,0,1,0,22.0,2.0,True,0.30985915492957744,1,0,0,49.0,2,20.0,22.0,1,2023
14.0,13.0,0,0,1,0,1.0,3.0,True,0.323943661971831,1,0,0,48.0,2,20.0,1.0,1,2023
12.0,11.0,0,0,1,0,23.0,2.0,True,0.323943661971831,1,0,0,48.0,2,20.0,23.0,1,2023
13.0,12.0,0,0,1,0,1.0,3.0,True,0.3380281690140845,0,1,0,47.0,2,20.0,1.0,1,2023
14.0,13.0,0,0,1,0,9.0,2.0,True,0.1267605633802817,1,0,0,62.0,2,20.0,9.0,0,2023
17.0,16.0,0,0,0,1,1.0,3.0,True,0.14084507042253522,1,0,0,61.0,2,20.0,1.0,0,2023
11.0,10.0,0,0,1,0,21.0,2.0,True,0.29577464788732394,1,0,0,50.0,2,20.0,21.0,1,2023
13.0,12.0,0,0,1,0,1.0,3.0,True,0.30985915492957744,1,0,0,49.0,2,20.0,1.0,1,2023
8.0,7.0,0,0,1,0,23.0,2.0,True,0.323943661971831,1,0,0,48.0,2,20.0,23.0,1,2023
9.0,8.0,0,0,1,0,1.0,3.0,True,0.3380281690140845,0,1,0,47.0,2,20.0,1.0,1,2023
4.0,3.0,0,0,0,0,27.0,2.0,True,0.38028169014084506,0,1,0,44.0,2,20.0,27.0,1,2023
4.0,3.0,0,0,0,0,1.0,3.0,True,0.39436619718309857,0,1,0,43.0,2,20.0,1.0,1,2023
14.0,13.0,0,0,1,0,11.0,1.0,True,0.15492957746478872,1,0,0,60.0,2,20.0,11.0,0,2023
15.0,14.0,0,0,1,0,1.0,3.0,True,0.16901408450704225,1,0,0,59.0,2,20.0,1.0,0,2023
3.0,2.0,0,1,0,0,24.0,2.0,True,0.3380281690140845,0,1,0,47.0,2,20.0,24.0,1,2023
3.0,2.0,0,1,0,0,1.0,3.0,True,0.352112676056338,0,1,0,46.0,2,20.0,1.0,1,2023
5.0,4.0,0,0,0,0,26.0,2.0,True,0.36619718309859156,0,1,0,45.0,2,20.0,26.0,1,2023
